"runId","processingRound","relName","relId","scoreDuringRun","rankingDuringRun","runFoundPredictor","relationshipCorrectPredictions","relationshipIncorrectPredictions","relationshipMadeAllCorrectPredictions","usedToMakeFinalPrediction","label_notNullRowsInTable","label_uniqueRowsInTable","label_numRowsInTable","label_nullRowsInTable","label_numAncestorAtts","label_depth","label_guessedType","label_isDuplicate","label_isAlmostDuplicate","label_bestTargetAttRowsCovered","label_bestPercentageOfTargetAttCovered","label_bestTargetAttTotalLength","label_bestTargetAttRows","label_bestAimForScore","label_totalLength","label_firstRowLength","label_averageRowLength","label_numParents","label_generatedByConstantCreator","label_bestCoveringRows","label_bestCoveringPercentageAvg","label_inputToRelationships","label_RRAToRelationships","label_datatableAttsUsedInRelationships","label_datatableAttsUsedAsRRAsInRelationships","rra_notNullRowsInTable","rra_uniqueRowsInTable","rra_numRowsInTable","rra_nullRowsInTable","rra_numAncestorAtts","rra_depth","rra_guessedType","rra_isDuplicate","rra_isAlmostDuplicate","rra_bestTargetAttRowsCovered","rra_bestPercentageOfTargetAttCovered","rra_bestTargetAttTotalLength","rra_bestTargetAttRows","rra_bestAimForScore","rra_totalLength","rra_firstRowLength","rra_averageRowLength","rra_numParents","rra_generatedByConstantCreator","rra_bestCoveringRows","rra_bestCoveringPercentageAvg","rra_inputToRelationships","rra_RRAToRelationships","rra_datatableAttsUsedInRelationships","rra_datatableAttsUsedAsRRAsInRelationships","firstInput_notNullRowsInTable","firstInput_uniqueRowsInTable","firstInput_numRowsInTable","firstInput_nullRowsInTable","firstInput_numAncestorAtts","firstInput_depth","firstInput_guessedType","firstInput_isDuplicate","firstInput_isAlmostDuplicate","firstInput_bestTargetAttRowsCovered","firstInput_bestPercentageOfTargetAttCovered","firstInput_bestTargetAttTotalLength","firstInput_bestTargetAttRows","firstInput_bestAimForScore","firstInput_totalLength","firstInput_firstRowLength","firstInput_averageRowLength","firstInput_numParents","firstInput_generatedByConstantCreator","firstInput_bestCoveringRows","firstInput_bestCoveringPercentageAvg","firstInput_inputToRelationships","firstInput_RRAToRelationships","firstInput_datatableAttsUsedInRelationships","firstInput_datatableAttsUsedAsRRAsInRelationships"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t599_0.5)
From:
","-1349205111",NULL,NULL,"1","0","0","1","1","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t599_0.3)
From:
","1884841118",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t599_0.3)
From:
","-1417569429",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t599_0.1)
From:SplitCharactersToRows-0(getInputFromFile()) (t598_0.1) 

","1770722960",NULL,NULL,"1","0","0","1","1","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","39","39","39","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nBobToRows-1(getInputFromFile())) (t600_0.3)
From:
","1411817352",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixBob.txt2014-08-22 13:12:04","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nBobToRows-1(getInputFromFile())) (t600_0.3)
From:
","-1890593195",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","1","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t623_0.1)
From:SplitOnString\tToRows-0(getInputFromFile()) (t621_0.1) 

","1184300162",NULL,NULL,"1","0","0","1","1","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","1","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nBobToRows-0(getInputFromFile()) (t624_0.1)
From:SplitOnString\tToRows-0(getInputFromFile()) (t621_0.1) 

","-1147497904",NULL,NULL,"1","0","0","1","0","7","7","7","0","2","5",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nBobToRows-1(getInputFromFile())) (t624_0.3)
From:
","-1813481623",NULL,NULL,"1","0","0","1","0","7","1","7","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","3","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nBobToRows-1(getInputFromFile())) (t624_0.3)
From:
","1843625226",NULL,NULL,"1","0","0","1","0","7","1","7","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t623_0.3)
From:
","-821761213",NULL,NULL,"1","0","0","1","0","7","1","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","3","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t623_0.3)
From:
","-1459621660",NULL,NULL,"1","0","0","1","0","7","1","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t623_0.5)
From:SplitOnString\tToRows-1(getInputFromFile()) (t621_0.2) 

","1124129416",NULL,NULL,"1","0","0","1","1","7","7","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","2","2","0"
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t623_0.4)
From:
","-1415308968",NULL,NULL,"1","0","0","1","0","7","1","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","3","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel7MultiDigitNumbersAsRowWith0s.txttestdata/excel7MultiDigitNumbersAsColumnWith0sPrefixBob.txt2014-08-22 13:12:11","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t623_0.4)
From:
","-2053169415",NULL,NULL,"1","0","0","1","1","7","1","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","7","7","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","1","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t646_0.1)
From:SplitOnString\tToRows-0(getInputFromFile()) (t644_0.1) 

","-119087266",NULL,NULL,"1","0","0","1","1","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.6)
From:SplitCharactersToRows-1(getInputFromFile()) (t645_0.2) 

","-1941872494",NULL,NULL,"1","0","0","1","1","20","9","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","39","10","39","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.6)
From:SplitOnString\tToRows-1(getInputFromFile()) (t644_0.2) 

","-488695896",NULL,NULL,"1","0","0","1","1","20","9","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0","20","9","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","1","1","0"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-2(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.7)
From:
","1574960555",NULL,NULL,"1","0","0","1","1","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-2(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.7)
From:
","-1433760111",NULL,NULL,"1","0","0","1","1","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.5)
From:
","-1826154490",NULL,NULL,"1","0","0","1","1","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.5)
From:
","-539907860",NULL,NULL,"1","0","0","1","1","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t646_0.1)
From:SplitCharactersToRows-0(getInputFromFile()) (t645_0.1) 

","185494602",NULL,NULL,"1","0","0","1","1","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","39","39","39","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.3)
From:
","-374755766",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","2","39","19","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/excel20NumbersAsRow.txttestdata/excel20NumbersAsColumnPrefixAndSuffix.txt2014-08-22 13:12:15","2","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t646_0.3)
From:
","911490864",NULL,NULL,"1","0","0","1","0","20","1","20","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","20","20","20","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","1","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\""\n\""ToRows-0(getInputFromFile()) (t669_0.1)
From:SplitOnString,ToRows-0(getInputFromFile()) (t666_0.1) 

","-1614248773",NULL,NULL,"1","0","0","1","0","5","5","5","0","2","5",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","1","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t668_0.1)
From:SplitOnString,ToRows-0(getInputFromFile()) (t666_0.1) 

","676355918",NULL,NULL,"1","0","0","1","1","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\""ToRows-0(UnwrapDoubleQuotes(getInputFromFile())) (t682_0.1)
From:SplitCharactersToRows-0(getInputFromFile()) (t667_0.1) 

","820229979",NULL,NULL,"1","0","0","1","1","9","9","9","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t668_0.5)
From:
","-1672505601",NULL,NULL,"1","0","0","1","1","5","1","5","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-0(SplitOnString\nToRows-1(getInputFromFile())) (t668_0.5)
From:
","1247048412",NULL,NULL,"1","0","0","1","1","5","1","5","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","2","9","4","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\""\n\""ToRows-0(getInputFromFile()) (t669_0.1)
From:SplitCharactersToRows-0(getInputFromFile()) (t667_0.1) 

","-857928484",NULL,NULL,"1","0","0","1","0","5","5","5","0","2","5",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","2","9","4","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:UnwrapDoubleQuotes(SplitOnString\nToRows-1(getInputFromFile())) (t668_0.3)
From:SplitOnString,ToRows-1(getInputFromFile()) (t666_0.2) 

","1712951545",NULL,NULL,"1","0","0","1","1","5","5","5","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","2","4","2","0","5","5","5","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","2","2","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:UnwrapDoubleQuotes(SplitOnString\nToRows-1(getInputFromFile())) (t668_0.3)
From:SplitCharactersToRows-1(getInputFromFile()) (t667_0.2) 

","763567499",NULL,NULL,"1","0","0","1","1","5","5","5","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","2","9","4","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","6","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
